,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose
,1COV.XETRA,ADS.XETRA,AIR.XETRA,ALV.XETRA,BAS.XETRA,BAYN.XETRA,BEI.XETRA,BMW.XETRA,BNR.XETRA,CON.XETRA,DB1.XETRA,DBK.XETRA,DPW.XETRA,DTE.XETRA,DTG.XETRA,EOAN.XETRA,FME.XETRA,FRE.XETRA,HEI.XETRA,HEN3.XETRA,HFG.XETRA,HNR1.XETRA,IFX.XETRA,LIN.XETRA,MBG.XETRA,MRK.XETRA,MTX.XETRA,MUV2.XETRA,PAH3.XETRA,PUM.XETRA,QIA.XETRA,RWE.XETRA,SAP.XETRA,SHL.XETRA,SIE.XETRA,SRT3.XETRA,SY1.XETRA,VNA.XETRA,VOW3.XETRA,ZAL.XETRA
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-23,,37.2467,12.4278,48.4508,27.2753,34.4893,38.9676,22.9276,14.338,33.5764,39.5828,34.465,8.3606,5.203,,13.7615,34.6347,15.3132,38.4807,32.9575,,23.0105,4.5785,,18.9819,27.129,35.3308,64.2976,26.3819,24.0631,17.0587,40.1457,30.1868,,42.7544,4.6847,15.1664,,54.8466,
2010-04-26,,37.5481,12.4448,48.0876,27.7294,34.8575,39.1082,23.2597,14.4672,34.9086,40.0036,35.4778,8.4797,5.1957,,13.8273,34.5811,15.2905,39.106,33.0914,,23.1429,4.7102,51.394,19.2749,26.8782,35.3643,64.596,26.798,24.4518,17.0187,39.8894,30.4642,,44.4509,4.9145,15.4491,,54.869,
2010-04-27,,36.7989,11.9096,46.9222,26.9069,33.8867,38.2999,22.7923,14.1313,34.1779,38.8791,33.7087,8.2509,5.0965,,13.5228,34.2804,15.1686,36.8774,32.7627,,22.1815,4.4689,,18.5229,27.3458,34.3904,61.7202,25.8338,23.4708,16.8085,39.1203,30.0644,,42.8718,4.8007,14.9685,,53.0326,
2010-04-28,,36.0664,11.8247,45.9789,26.5042,33.5787,37.7947,22.6262,13.8911,35.1145,38.0168,33.4843,8.1883,5.0613,,13.513,33.9426,15.0523,37.5909,32.3285,,21.7055,4.4604,,18.4423,26.7336,34.1814,61.1776,25.2713,23.1376,16.6634,39.037,29.1792,,42.2554,4.7438,14.8836,,51.2111,
2010-04-29,,36.9788,12.088,46.8788,26.2328,32.7919,37.6321,22.617,14.028,35.0943,39.9553,34.2535,8.0986,5.1306,,13.6202,33.7779,15.1743,38.8776,32.6166,,22.2698,4.5471,,18.9453,26.7209,35.0382,61.5207,25.1163,23.2533,17.1138,39.1011,29.3587,,42.8013,4.7609,15.5178,,54.0553,
2010-04-30,,36.9663,11.8757,46.9005,26.0875,32.1893,38.0564,22.8353,14.1055,34.3394,40.383,33.4972,7.9365,5.1322,,13.5276,33.5472,15.1743,37.4907,32.645,,22.2383,4.5395,,18.9551,26.3,34.6453,60.7202,25.0733,23.3042,17.354,39.6458,29.5545,,43.6408,4.778,15.4774,,54.1523,
2010-05-03,,37.8787,11.7737,47.1824,26.4523,32.5307,38.3333,22.9891,14.3122,34.3798,39.569,33.5933,8.0824,5.1841,,13.7372,33.852,15.1998,37.8554,32.5192,,22.2981,4.4919,,18.8574,26.368,34.545,61.292,24.5137,24.0955,17.3339,40.1201,29.4525,,42.907,4.9827,15.4491,,54.7645,
2010-05-04,,36.1878,11.5316,45.7892,25.5448,31.51,38.378,22.042,14.4026,33.4028,38.7894,32.3562,7.7678,5.077,,13.7323,33.7243,14.6071,36.0797,32.1703,,22.3959,4.1469,,18.2494,26.334,33.3998,60.5773,23.2653,23.0682,17.3339,39.6651,29.167,,41.6096,4.8462,14.9362,,52.3756,
2010-05-05,,35.1247,11.7228,45.7025,25.2066,31.7686,38.3467,22.1281,14.2088,33.1565,38.617,31.9044,7.6381,5.0667,,13.5958,32.7481,14.4001,35.1618,31.4561,,21.7761,4.1308,49.0279,18.0785,26.0576,32.869,59.4624,22.9295,22.6193,17.2289,39.2805,29.1058,,41.5568,4.3821,14.6615,,51.2708,
2010-05-06,,35.2879,11.8629,44.8991,25.2393,31.9962,38.1055,22.3987,14.2088,32.66,37.9961,30.5551,7.5278,5.0314,,13.2304,33.0035,14.3859,34.7208,30.7784,,21.4076,4.0696,,18.0345,26.2234,33.9473,59.5196,21.466,22.2306,17.3089,38.6076,29.0609,,41.5392,4.5834,14.3101,,51.6664,
2010-05-07,,33.95,11.5061,43.6854,24.3199,31.2031,36.913,21.8206,13.3098,31.3439,35.8783,29.3565,7.2489,4.8719,,12.7197,32.0148,14.0711,34.0657,29.9263,,21.3506,3.8496,,17.5071,25.3094,33.3538,57.7471,20.4214,21.0043,16.6484,37.2809,28.2287,,40.0657,4.2331,13.7123,,50.2481,
2010-05-10,,35.098,12.0965,47.3093,25.9451,32.3859,37.9492,23.1736,14.2063,33.754,38.3273,33.1318,7.7386,5.0143,,13.0602,32.089,14.108,37.1085,30.0927,,22.7476,4.1945,49.1213,18.562,25.5602,35.2347,60.6059,21.7615,23.1006,16.9837,38.1846,28.9263,,43.1477,4.4481,15.0008,,52.831,
2010-05-11,,36.1236,12.4448,46.8535,25.8413,32.7169,38.0073,23.4811,13.9505,33.8146,37.7685,32.7344,7.8489,5.0246,,13.0189,31.743,14.264,36.9236,30.7297,,22.6639,4.175,49.3392,18.8769,25.5942,36.894,60.7774,21.8534,22.6054,17.1188,38.2936,29.0854,,44.0224,4.4822,14.9887,,52.9281,
2010-05-12,,37.3011,13.1414,48.4659,26.6925,33.2652,38.8201,23.9854,13.563,34.6179,38.5618,33.0998,8.1213,5.1687,,13.429,32.5298,14.5759,38.2018,31.4764,,24.1212,4.3687,,19.4312,26.0194,39.7153,62.0639,22.8033,23.3458,17.344,39.2549,29.4117,,44.762,4.5732,15.1921,,54.0478,
2010-05-13,,37.069,13.1923,49.4859,27.0929,33.6962,39.7089,24.3052,13.563,35.5021,39.3551,32.5998,8.1765,5.2479,,13.5321,33.5176,15.0421,39.1906,31.8862,,23.6656,4.435,,20.2028,26.1724,39.0173,62.3783,22.8033,23.3227,17.444,39.2293,29.1017,,45.7307,4.5504,15.0841,,54.3912,
2010-05-14,,35.3006,13.8719,47.4574,26.3248,32.6273,38.9586,23.7517,13.6792,34.1577,38.0513,31.2474,8.0143,5.0941,,13.153,33.2497,15.0277,37.434,31.0665,,23.0491,4.2803,,19.8146,25.8748,38.4948,60.0341,21.0757,22.2722,17.2189,38.1846,28.6775,,43.4177,4.4583,14.5653,,53.0923,
2010-05-17,,35.2035,13.5746,47.6625,26.5027,32.9273,38.4762,23.9965,13.1729,33.9236,37.7892,31.4877,7.9202,5.1368,,13.0782,33.1744,14.9241,36.1759,31.241,,22.8314,4.3177,,20.0636,25.8238,38.3736,60.0055,21.5693,22.3278,17.3089,38.05,28.6203,,43.5116,4.4026,14.5445,,51.9128,
2010-05-18,,35.4989,14.4283,48.3178,26.9891,32.9997,39.1506,24.5761,13.3821,34.2667,38.1134,31.946,8.0078,5.183,,13.3129,33.4214,15.045,36.9919,31.452,,23.1865,4.2931,,20.4689,26.1682,40.6808,60.8918,22.0801,22.4573,17.2689,38.614,28.8855,,44.8794,4.3923,14.4241,,53.0923,
2010-05-19,,34.4691,13.8932,46.7452,25.9748,32.4445,38.6281,22.9335,13.16,32.1997,36.6854,31.023,7.6867,5.0798,,13.0034,33.1702,14.9356,35.372,31.0828,,23.0491,4.0203,48.483,19.6314,26.1044,38.4698,58.9192,21.047,21.3375,17.2289,37.9411,28.6693,,43.6467,4.3457,13.9302,,51.5619,
2010-05-20,,33.1312,13.6086,46.4147,25.1325,31.8583,37.9939,22.4253,12.6329,30.6737,34.9057,30.757,7.5602,5.0872,,12.8229,33.074,14.7745,34.3671,30.2631,,22.7007,3.9379,,18.7524,25.9726,36.8648,58.4332,19.9306,20.4536,16.7134,37.5052,28.4409,,42.1614,4.2547,13.6521,,49.6434,
2010-05-21,,33.7727,13.5066,46.1982,24.913,31.3859,37.2614,22.3292,12.9171,31.0532,35.8645,30.7602,7.6737,5.0246,,12.6888,31.9815,14.3313,33.6758,29.5814,,22.6773,3.9983,,18.9624,25.0415,36.7812,58.2617,19.5547,20.4768,16.2981,36.9156,28.0574,,41.7388,4.3218,14.0091,,49.3074,
2010-05-24,,33.6714,13.3495,45.7424,24.8389,31.2755,37.5964,22.4005,13.0075,30.8675,35.6231,30.4654,7.6446,5.0126,,12.5057,32.4796,14.6766,34.3631,30.0196,,22.5131,3.9447,,18.7939,25.1393,36.5513,58.1473,19.7441,20.4536,16.5633,36.7298,28.139,,41.5098,4.3184,14.0464,,50.8826,
2010-05-25,,32.5783,12.9757,45.013,24.1449,30.4583,37.4445,21.8736,12.6588,29.0993,35.154,29.8629,7.3494,5.0069,,12.2168,32.5549,14.3701,31.9835,29.0782,,21.8163,3.576,,18.1615,24.5101,34.9463,57.0267,18.6794,19.9076,16.3131,36.2363,27.7107,,40.3123,3.96,13.5525,,49.3074,
2010-05-26,,33.4351,13.4005,44.5059,24.652,30.7411,38.1457,22.1649,12.788,29.5312,35.9473,30.2571,7.5278,5.0872,,12.2503,32.9233,14.3586,33.3904,29.9872,,22.282,3.751,,18.6743,24.6334,35.9661,57.3469,19.2218,20.4444,16.7385,36.4029,28.1308,,41.5861,4.1182,13.2661,,52.0173,
2010-05-27,,33.9964,13.6256,46.3122,25.6871,31.51,39.1238,23.0606,13.1341,30.2902,36.4233,31.6448,7.7678,5.1927,,12.6604,33.593,14.6076,34.95,30.7622,,23.2502,3.9039,,19.502,24.8289,37.0319,59.5767,20.3726,21.1015,16.9937,37.3963,28.3103,,43.1183,4.4708,13.7434,,52.6444,
2010-05-28,,34.1357,13.6128,46.4546,25.4172,31.4445,39.3829,23.3519,13.253,30.7706,35.9025,31.5504,7.8424,5.216,,12.81,34.0324,14.8033,34.7048,30.7622,,23.4143,3.8861,,19.6803,25.1691,36.5011,59.0907,20.3955,21.2866,17.0837,37.6591,28.3022,,43.1183,4.4526,13.9842,,52.3906,
2010-05-31,,34.5409,13.7785,46.3691,25.5418,31.379,39.6419,23.5317,13.6276,30.9846,35.6259,31.4983,7.8619,5.1938,,12.7558,34.4175,14.7917,35.4805,31.1071,,23.5785,3.96,,20.0221,24.9735,37.103,59.1765,20.2836,21.4208,17.419,37.3899,28.7386,,43.4529,4.439,13.7434,,53.5477,
2010-06-01,,34.6,13.6765,46.5401,25.527,31.6031,39.9009,23.5936,13.439,30.5122,35.7875,31.3291,7.8359,5.2348,,12.8513,34.7398,14.8522,34.9741,31.1802,,23.6421,3.7935,,20.0172,24.9905,37.1406,59.0622,20.2233,21.666,17.3389,37.5693,29.2404,,43.4471,4.4367,13.5898,,54.018,
2010-06-02,,34.6506,13.6723,46.2324,25.3935,31.979,40.1108,23.8354,13.2556,30.4476,36.0497,31.1501,7.7775,5.2867,,12.7533,34.9533,15.022,35.0505,31.5859,,23.5316,3.8198,49.0201,19.9122,25.4539,37.6965,59.2623,20.0052,21.828,17.4691,37.5373,29.3465,,43.3707,4.3684,13.9966,,53.7791,
2010-06-03,,35.3808,13.8592,46.4375,25.8265,32.4238,40.1421,24.3095,13.2659,31.4165,36.3371,31.5178,7.8748,5.3004,,12.957,35.9452,15.4277,35.77,31.7726,,23.7493,3.9745,,20.1491,25.7218,38.3569,59.2051,20.4902,22.3602,17.6542,37.8513,29.8197,,43.9461,4.4481,13.9676,,53.9657,
2010-06-04,,34.5113,13.6468,45.3492,25.352,32.0548,39.9277,23.6184,13.253,30.597,35.7444,30.6099,7.7159,5.2439,,12.6527,35.962,15.6177,35.1349,31.5129,,23.3976,3.8751,,19.7193,25.4326,38.0894,58.033,19.8015,21.8696,17.6192,37.345,29.5708,,42.678,4.3684,13.9011,,52.2786,
2010-06-07,,35.2035,13.6935,45.0871,25.3905,32.11,40.1376,23.699,13.0463,30.6576,35.4463,30.1999,7.6251,5.2189,,12.5444,36.0164,15.4191,34.745,31.2816,,23.1898,3.8249,48.4084,19.5728,25.2243,38.4948,57.6614,19.0869,21.8326,17.5191,37.1463,29.4933,,42.2554,4.4276,13.7227,,52.2189,
2010-06-08,,35.2035,13.7572,44.8307,25.5655,32.079,39.7669,23.355,13.284,29.5474,35.572,30.0632,7.5537,5.1796,,12.093,36.0959,15.3414,33.716,31.5697,,22.8247,3.7578,,19.651,25.2116,38.8543,57.547,18.3149,21.4393,17.2038,36.0568,29.3097,,42.59,4.373,13.7393,,51.644,
2010-06-09,,35.9547,14.6959,45.7082,26.218,32.5721,40.6066,24.1174,13.563,30.5122,36.179,30.7075,7.7386,5.2582,,12.1137,37.0,15.4047,34.6807,32.4787,,23.086,3.8827,,20.4812,25.3859,40.8313,57.9758,19.0668,22.0316,17.5591,36.1786,29.9799,,43.8521,4.3229,14.5528,,52.4876,
2010-06-10,,36.8748,15.3118,46.1355,26.568,32.7617,40.7495,25.199,13.563,32.3935,36.4592,30.8995,7.7808,5.3477,,12.124,37.3013,15.7846,36.3809,32.8236,,23.4445,3.9762,50.1387,21.1233,25.8153,41.5293,58.3475,19.2734,22.573,17.6242,36.2747,29.9634,,44.7033,4.4128,14.8185,,53.906,
2010-06-11,,36.208,15.0527,46.352,26.6273,32.9755,40.7852,24.8457,13.6844,34.2425,37.3357,31.251,7.8716,5.3585,,12.0698,36.887,15.6551,36.184,32.8479,,23.7125,4.0892,49.9429,20.8694,25.4879,41.1698,58.7477,20.0024,22.3093,17.5691,36.012,30.0337,,43.6467,4.4367,14.9638,,53.8836,
2010-06-14,,36.4908,15.5496,47.1554,27.1374,33.0859,41.0577,24.6411,14.2088,34.7148,37.7308,31.5992,7.9851,5.4018,,12.3122,36.5228,15.6666,36.4975,32.8601,,23.8498,4.1971,,20.7644,25.59,41.9138,59.1193,20.0712,22.4805,17.4691,36.4606,30.2571,,45.4078,4.4458,15.3166,,53.8313,
2010-06-15,,36.3852,15.6133,48.0614,27.2264,33.1583,40.9549,24.6969,14.1443,35.0015,37.7667,32.2436,8.1473,5.4764,,12.4463,37.1004,15.9054,36.4251,32.925,,24.0642,4.3389,,20.6716,26.3382,41.6923,59.8054,19.2046,22.4111,17.2889,36.7169,30.3605,,45.8657,4.4822,15.4162,,53.9508,
2010-06-16,,36.0054,15.299,48.4318,27.5556,33.2962,41.1068,24.1918,14.2088,34.5937,38.0182,32.4941,8.1473,5.4759,,12.5985,37.159,15.8882,36.1759,33.0711,,24.4294,4.3288,,20.0905,26.3595,41.2074,60.4629,18.8631,22.1936,17.1288,36.6721,30.5549,,45.9185,4.5049,15.0343,,54.0777,
2010-06-17,,36.0265,15.2821,48.5001,27.6179,33.5617,41.4596,24.6071,14.152,35.2841,38.5929,32.7642,8.1246,5.5294,,12.5392,37.3348,16.104,36.5779,33.627,,24.3892,4.4324,,20.6643,26.2957,41.3328,60.6059,19.8589,22.1982,16.9536,36.467,30.9769,,45.4782,4.4139,15.3,,56.1381,
2010-06-18,,35.8619,15.2736,48.0728,27.4132,33.3307,41.1068,25.23,14.4672,35.9946,38.1762,32.8228,8.1311,5.5004,,12.4257,36.9707,16.1155,36.2563,33.7041,,24.4763,4.4553,,21.0574,26.3552,41.1071,59.7483,20.1229,21.8974,16.7635,36.5952,31.0927,,45.355,4.4458,15.2585,,56.5487,
2010-06-21,,35.845,15.2268,48.5172,27.8166,33.5514,41.1068,25.9087,14.4672,36.4588,38.5282,32.7642,8.2575,5.5021,,12.5805,36.8032,15.9054,37.1406,34.1829,,24.5936,4.5131,,21.7313,26.1341,41.0486,60.6917,21.2364,21.7632,16.9086,37.0438,31.0886,,46.5114,4.4367,15.4992,,58.0268,
2010-06-22,,36.1067,15.2566,48.4033,27.7246,33.4721,41.3926,25.732,14.2088,36.7172,38.5713,32.3444,8.144,5.5323,,12.4825,36.9581,16.0982,35.9749,34.2884,,24.5098,4.4672,,21.7167,26.1809,40.8605,60.5487,21.1503,21.6105,16.9687,36.6272,31.1755,,46.0888,4.5357,15.3207,,57.2205,
2010-06-23,,36.0181,15.2396,47.6056,27.778,33.0514,40.9951,25.7134,14.2088,36.5961,37.9248,31.7489,8.1278,5.5209,,12.2607,36.481,15.9169,34.4877,34.0247,,24.1011,4.4163,,21.4627,26.3212,40.3422,60.0341,20.892,21.6105,16.7134,36.1209,31.0059,,45.3843,4.5106,15.0053,,57.34,
2010-06-24,,34.5957,14.9253,46.9731,27.4399,32.8721,40.1689,25.636,13.8627,36.0228,37.2495,31.033,8.1408,5.4588,,12.0002,36.7363,15.9544,33.7562,32.9656,,23.9704,4.2158,,21.2063,26.3042,39.4562,59.7197,20.1315,21.1107,16.6634,35.5313,30.7535,,44.1456,4.4594,14.7272,,57.6535,
2010-06-25,,34.9249,14.8403,46.7281,27.3806,32.541,40.7361,25.0161,14.1313,34.6704,37.113,30.6555,8.0565,5.5499,,11.8171,36.9163,15.7385,32.9764,32.6694,,23.6455,4.2073,,20.5178,26.2659,39.4729,59.7197,20.6854,21.2264,16.5083,35.3454,30.7204,,44.0987,4.4139,14.6068,,56.041,
2010-06-28,,34.7139,15.0187,47.4631,28.2021,32.9928,41.0979,25.574,14.3122,35.7362,36.9334,31.2445,8.0889,5.6394,,11.8506,37.4269,15.8968,33.3904,33.2862,,24.0341,4.3262,,21.116,26.2022,40.4049,59.977,21.3282,21.3606,16.2481,35.3006,30.9024,,44.9088,4.5459,14.8434,,56.6905,
2010-06-29,,33.6377,14.4751,46.3691,26.8646,31.5514,40.227,24.731,13.5862,33.9922,35.7372,29.9395,7.8229,5.5243,,11.4715,37.0711,15.5774,31.7464,32.2311,,23.5148,4.1045,,20.1588,25.6622,38.5575,59.2337,20.5505,20.4814,16.133,34.1726,30.4474,,43.177,4.4481,14.2249,,54.8167,
2010-06-30,,33.6588,14.4411,46.6369,26.7578,31.7238,40.3431,24.8333,13.439,34.5412,35.9779,30.3951,7.7905,5.5288,,11.4405,37.1046,15.6637,31.4891,32.5436,,23.6522,4.0934,,20.4714,25.5049,38.2315,59.0907,20.2578,20.213,16.0129,34.4289,30.3481,,43.4529,4.4162,14.1502,,54.0329,
2010-07-01,,32.6458,13.719,45.6227,26.04,31.4307,39.9322,23.6773,13.4984,33.9155,35.1194,29.2887,7.7516,5.5385,,11.3683,36.707,15.2781,29.9295,31.7807,,23.5651,4.0348,,19.7389,24.9565,37.6004,58.862,19.2505,19.7086,15.4274,34.1277,30.1495,,42.678,4.3411,13.926,,52.2338,
2010-07-02,,32.7303,13.4642,45.8335,26.0045,30.6031,39.4766,23.4821,13.6922,34.9692,36.1359,29.3245,7.8878,5.4326,,11.4199,35.9536,15.1543,30.4119,31.448,,23.6321,4.0186,,19.6705,24.8162,36.0539,58.8335,19.2361,19.8382,15.4374,34.1918,29.6697,,42.1027,4.3889,14.2789,,52.3084,
2010-07-05,,32.975,13.6383,45.3777,25.7108,30.5652,39.3382,23.6215,14.028,35.4334,35.6618,29.2073,7.8878,5.4958,,11.3941,35.5141,15.0306,30.1305,31.6062,,23.6622,4.0416,,19.5093,24.7056,36.7895,58.7191,19.3624,19.8937,15.4724,34.1918,29.5373,,42.0616,4.3229,14.2208,,52.2562,
2010-07-06,,33.4731,13.9102,46.4546,26.4434,31.1135,39.8607,24.1732,14.3793,36.7414,36.8112,29.7768,8.1602,5.5682,,11.6211,35.8615,15.2522,31.3042,31.8862,,24.1145,4.248,,20.1247,25.2498,37.9139,59.6625,20.0626,20.4074,15.7026,34.8519,30.3233,,42.3434,4.4481,14.6815,,53.2864,
2010-07-07,,33.7854,14.2457,46.7908,26.3959,31.3204,39.8831,24.638,14.2088,35.3971,36.9909,30.893,8.2835,5.6667,,11.6778,35.602,15.1256,30.3275,31.9633,,24.1848,4.1971,,20.4836,25.4411,37.9682,60.2057,20.5935,20.4166,15.3073,35.1211,30.588,,42.678,4.4481,14.6317,,53.1819,
2010-07-08,,33.6419,14.3476,47.389,26.6985,31.7273,39.9903,24.1174,14.2347,35.825,37.2998,31.9019,8.384,5.6816,,11.781,35.3927,15.3126,30.8339,31.1639,,24.2351,4.254,,20.3053,25.3689,38.127,60.4915,20.6395,20.3148,15.4424,35.3006,30.4474,,43.2592,4.4936,14.8641,,53.1893,
2010-07-09,,34.2961,14.4581,47.8107,27.1344,31.9997,40.4949,24.2661,14.1572,37.2945,37.2854,32.0548,8.3192,5.6827,,11.7268,35.3467,15.2522,31.3484,31.6752,,24.3323,4.3186,,20.3322,25.4667,38.3611,60.8918,21.0785,20.3055,16.0229,35.198,30.7949,,42.9833,4.5504,15.0634,,53.8388,
2010-07-12,,34.1906,14.5727,48.1754,27.3035,32.0066,40.4056,24.1143,14.1572,37.6942,37.3788,31.8921,8.2997,5.6331,,11.8274,35.6732,15.2522,31.0349,31.4764,,24.4663,4.2803,,20.298,25.9386,38.1897,60.4915,21.2852,20.1019,15.8528,35.2172,30.8404,,43.5292,4.5277,15.0343,,54.66,
2010-07-13,,34.7646,15.023,48.7679,27.5823,32.3686,40.8076,26.1132,14.152,40.1084,37.9176,32.7903,8.4002,5.7123,,11.8944,35.7443,15.2723,32.1282,31.099,,24.6773,4.401,,21.3919,26.419,39.2555,61.1205,21.8591,20.7776,16.0829,35.4992,30.9934,,44.5214,4.5163,15.3913,,57.4818,
2010-07-14,,34.5409,14.7299,49.6568,27.4992,32.541,40.9951,25.7506,14.8366,39.4826,37.4219,32.8293,8.4878,5.7437,,11.8996,36.0457,15.327,31.6057,31.5941,,24.8649,4.508,50.9764,21.2649,27.1673,39.3475,61.6065,21.5147,21.1987,16.163,35.2877,31.3244,,44.7738,4.5504,15.3166,,57.7058,
2010-07-15,,34.2159,14.0843,49.1725,27.2086,32.3135,41.0621,26.1938,14.9529,39.5997,36.8544,31.9995,8.3548,5.8006,,11.8119,35.7611,15.3069,30.9706,31.7077,,24.7979,4.3542,,21.1331,27.231,39.2263,60.6631,21.1618,21.1987,16.0029,35.0506,31.0265,,44.0752,4.5061,15.3415,,56.6009,
2010-07-16,,33.4731,13.9356,48.3178,26.6688,31.9204,40.5217,26.1256,14.6093,39.519,36.1719,31.0232,8.2284,5.7209,,11.2316,35.422,15.3961,29.7728,31.2775,,24.5165,4.2141,,21.0232,26.4615,38.3276,60.0627,21.0843,20.5925,15.5125,33.5381,30.8197,,43.5762,4.547,15.2336,,56.7353,
2010-07-19,,33.3549,14.0631,48.2152,26.393,31.8686,40.2984,25.6329,14.7901,39.4826,36.1647,30.5936,8.1732,5.7665,,11.2419,35.422,15.35,29.3226,31.2857,,24.3155,4.1826,48.8547,20.8181,26.6571,38.1814,59.9484,20.7055,20.4305,15.5375,33.5637,30.7742,,42.9892,4.5049,15.2502,,55.7126,
2010-07-20,,33.8192,13.7148,48.107,26.218,31.3273,40.1019,25.4562,14.3638,38.1746,35.7911,30.8117,8.1051,5.7009,,11.2781,34.79,14.9989,28.8845,31.1436,,24.0542,4.1342,,20.2272,26.5933,36.9776,59.8912,20.3295,20.3935,15.1822,33.583,30.4267,,42.6546,4.5391,15.2668,,55.3841,
2010-07-21,,33.7643,13.9484,47.9987,26.3604,31.2066,41.0711,25.3632,14.5963,38.5056,36.4592,31.0622,8.2154,5.7294,,11.2703,34.5724,15.0306,29.9858,31.6509,,24.3624,4.1971,,20.0001,26.368,37.6882,59.9484,20.1344,20.7128,15.3023,33.7368,30.4432,,43.0537,4.5721,15.4785,,56.3322,
2010-07-22,,35.1571,14.6832,49.3035,27.2798,31.6204,42.143,26.011,15.3197,40.4838,37.1417,32.3412,8.4132,5.8519,,11.487,34.6644,14.9241,30.9867,32.3407,,24.6941,4.2667,,20.6374,26.6911,39.4812,60.8632,21.5061,21.194,15.4024,34.5123,30.8197,,44.6211,4.5846,15.7773,,58.7658,
2010-07-23,,35.921,15.2948,49.4802,27.7068,31.579,42.4109,26.0265,15.405,40.5484,36.7969,32.3802,8.5138,5.8177,,11.5076,34.4259,14.8579,31.3042,32.5963,,24.8683,4.2905,,20.7473,26.5848,40.965,60.6631,22.456,21.8095,15.0921,34.2879,30.8983,,44.8618,4.5891,16.2215,,59.1764,
2010-07-26,,35.5791,15.2566,50.0841,27.7246,31.379,42.0313,26.1008,15.4747,40.6534,37.0052,32.7903,8.637,5.8434,,11.5798,34.4468,14.9414,31.7866,32.1703,,25.0291,4.2846,,21.0745,26.6613,41.3495,61.0919,22.4876,22.0825,14.3365,34.3969,30.8321,,45.0673,4.687,16.4415,,59.684,
2010-07-27,,35.5454,14.9125,50.9958,27.3509,30.7893,41.5891,25.7227,15.4695,39.8096,37.3501,34.2612,8.7862,5.8833,,11.8377,36.121,15.609,32.0519,31.9714,,25.1262,4.2897,,20.1881,27.3161,39.2931,61.635,22.3728,21.9668,14.3616,34.9353,30.1413,,45.1143,4.6415,16.072,,58.7434,
2010-07-28,,34.9714,14.8276,50.7337,26.8883,30.479,41.6427,25.2393,15.1285,39.2767,38.8372,34.6582,8.6857,5.8405,,11.8454,36.1001,15.6551,32.1081,31.7401,,25.0324,4.4027,51.5793,20.2492,27.2948,38.662,61.5493,21.9423,21.8326,14.0763,35.0314,29.7607,,44.7033,4.6642,15.9392,,58.6688,
2010-07-29,,34.4016,14.904,50.6083,26.3248,30.4376,40.6825,25.2362,15.3326,38.7802,39.1533,34.7233,8.6338,5.8918,,11.7706,35.3258,15.4479,32.1564,31.0909,,24.9554,4.3186,,20.2345,28.5533,37.592,60.4058,22.2264,20.5092,13.9913,34.9417,29.3677,,43.6878,4.6756,15.8022,,60.4604,
2010-07-30,,35.0811,15.35,50.7679,26.5798,30.4238,40.5977,25.605,15.113,39.523,38.5929,34.886,8.6435,5.8747,,11.8093,35.2462,15.3961,31.0671,30.9083,,24.617,4.4001,,20.2052,29.0379,37.2493,60.7774,22.281,20.7544,14.2665,34.7302,28.9912,,43.905,4.7097,15.8562,,60.6993,
2010-08-02,,35.5749,15.3967,52.1126,27.4725,31.579,41.0845,25.9521,15.4411,40.2335,39.6921,35.8623,8.757,5.9545,,12.0595,35.2588,15.4392,32.2167,31.3181,,25.1262,4.4825,,20.2174,29.2888,37.7676,61.9781,22.3929,21.3838,14.3265,35.73,29.3056,,45.5663,4.687,16.4082,,63.0807,
2010-08-03,,35.385,15.2948,51.8106,27.3539,31.6997,40.6602,26.7516,15.2112,40.7826,39.6561,36.4156,9.0814,5.9346,,12.1008,35.5099,15.468,32.1162,31.4561,,25.2602,4.4392,,20.5105,29.0422,37.5335,62.1782,22.4388,21.3838,14.3415,35.7492,28.9581,,45.6661,4.6415,16.1426,,62.1998,
2010-08-04,,35.7522,15.3967,51.9644,27.5526,32.1135,40.9549,27.074,15.1905,39.8661,39.728,36.3505,9.0359,5.983,,12.2632,36.2256,15.9975,31.5776,32.1906,,25.1329,4.4154,,20.3542,29.1102,37.3203,62.7786,22.5507,21.4532,14.3365,35.9991,29.2891,,45.1319,4.6983,16.0388,,61.1248,
2010-08-05,,36.4317,15.847,51.3718,27.0277,33.4514,38.7844,27.5915,15.1905,40.8552,39.1461,36.4611,9.01,5.8177,,12.142,35.962,15.9716,31.8308,31.8497,,25.5953,4.2948,,20.5715,29.4461,37.0403,62.8643,22.6856,21.8326,14.7469,35.7556,29.4049,,45.7894,4.6415,15.9475,,60.8411,
2010-08-06,,36.3979,15.7153,51.4003,26.5413,33.7134,38.5253,27.2103,15.2474,39.7571,38.4851,36.1878,8.997,5.7864,,11.8944,35.9954,16.4234,30.6209,31.6387,,25.3608,4.2829,,20.005,28.9614,36.5011,61.2348,21.994,21.4023,14.7619,35.4159,28.9829,,44.8149,4.6233,15.7732,,59.5347,
